FIPS,opc,socialcap,sk2014,civic_organizations_county,race_per_white_nonhispanic,per_poverty,college_educ
05039,0.13738150844896277,1.0353951454162598,0.852172497070533,0.01119,0.531254293172139,0.27608962553713934,0.3988338192419825
05041,0.1921598770176787,1.043483018875122,0.412660645347588,0.01767,0.45230164830472286,0.4369638679490512,0.36455405060056223
05043,0.5294021827659228,1.1299679279327393,-0.109524657583692,0.017890001,0.6627572351631644,0.31581373905025356,0.5162507503644628
05045,0.3963631657283375,1.319293737411499,-1.12351100360045,0.016070001,0.800370478224293,0.27247359147508365,0.6137025662655367
05047,0.16912842485060323,1.1722710132598877,-0.332107026221518,0.01849,0.9204532641785996,0.36461803561171735,0.4269784471998002
05049,0.1635189273158368,1.300662636756897,-0.807656023342968,0.01682999899999999,0.9490638541411168,0.4072164948453608,0.49768387752796295
05051,0.6772867941758409,1.1253294944763184,-0.506639867661337,0.02125,0.8206077824564963,0.29416137525166486,0.5768536527348286
05053,0.3172238773033212,1.243052363395691,-0.303842598457984,0.01174,0.925686858656074,0.2257902097902098,0.470125786163522
05055,0.24478714644947372,1.24295973777771,-0.704490862006071,0.01221,0.9299908761154504,0.2862976406533575,0.4238212409390171
05057,0.3319293105027012,1.110368728637695,-0.50946631043769,0.01313,0.5460580532918231,0.33203451155023656,0.4579524042152278
05059,0.3274101854332232,1.2598896026611328,-0.737701564628223,0.01935,0.8253415483525315,0.2967355266513645,0.468324208619767
05061,0.3568477199308842,1.1532301902770996,-0.00282644277635334,0.01187,0.6414243858462926,0.32442340003054837,0.46839767680218647
05063,0.46089721324177735,1.245645523071289,-0.408420981183058,0.01945,0.8870868624255217,0.306119633594526,0.4839980893240984
05065,0.423728813559322,1.147149920463562,0.621817410797736,0.017650001,0.9293294030950626,0.2811559778305621,0.4576753310446297
05067,0.16150819287014742,1.213693141937256,-0.931312894808427,0.01805,0.7683091560462795,0.403630017452007,0.3768329646923896
05069,0.5376576888657949,1.273492693901062,0.0113057711054134,0.01459,0.38884558759851046,0.3434423752802913,0.4725609756097561
05071,0.29387228879114213,0.95812225341796875,-0.763846160309491,0.01475,0.7917867435158501,0.38505590400872647,0.3823546294701797
05073,0.11029411764705882,1.0223958492279053,-0.51794563876675,0.00667,0.5858823529411765,0.39403973509933776,0.39486028961860087
05075,0.30213305939935947,1.1610705852508545,-0.734168511157781,0.0162,0.9526255362861804,0.3114661654135338,0.4548045240003562
05077,0.19034152708288013,1.13823664188385,-0.432445744782062,0.02445,0.4103763323906896,0.362793162846164,0.35445661830026653
05079,0.18580453363062055,1.0477675199508667,-1.09736640791919,0.01006,0.6419918246005203,0.3105022831050228,0.33789024626720965
05081,0.32396533570907915,1.1718621253967283,-0.0268512063753568,0.017550001,0.7289220053454281,0.2988923789056043,0.44306418219461696
05083,0.47304781244231126,1.1833245754241943,-0.166760123804847,0.01825,0.9043751153775152,0.32246733174090203,0.41145731269188063
05085,0.2688616810059563,1.196306824684143,-1.06556892668521,0.01086,0.860012684756232,0.21211487814054597,0.5244539312803084
05087,0.24674603664178643,1.1175496578216553,-0.440218462417033,0.01119,0.8933440256615878,0.32283954457786346,0.3678325431612846
05089,0.28829813061422677,1.2405924797058103,-0.459296951157418,0.025280001,0.941005098324836,0.3032035909733751,0.489920634920635
05091,0.3385201505554026,1.0922622680664062,-0.47978866128598,0.01187,0.684728724869182,0.3220809413104332,0.5114460065405751
05093,0.36200921046384654,1.0446498394012451,-0.684705762571598,0.01426,0.5827754830745858,0.3614577769144855,0.4230303475101831
05095,0.49645390070921985,1.1783123016357422,-0.0310908705398868,0.015830001,0.5415602836879433,0.37629161882893225,0.3757949125596184
05097,0.33519553072625696,1.1942592859268188,-0.99773430005273,0.0189,0.9092737430167598,0.33212134984660835,0.4342754598474652
05099,0.2694288109208478,1.174422264099121,-0.238834414601858,0.02128,0.628068494791043,0.3136029411764706,0.4739093242087254
05101,0.2880184331797235,1.235702395439148,-0.778684984885346,0.023080001,0.9389400921658986,0.2733376371852808,0.511002444987775
